#Eddynet/DM CSV Export File,,,,,,,,,,,,,,,,,,
#Created: 10/29/2016 07:52:08,,,,,,,,,,,,,,,,,,
#Analysis Group: resolution,,,,,,,,,,,,,,,,,,
#Outage Type: NONE,,,,,,,,,,,,,,,,,,
#Name: ,,,,,,,,,,,,,,,,,,
#Inspection Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Re-Start Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Service Days Since Last Inspection: 0,,,,,,,,,,,,,,,,,,
#Comment: ,,,,,,,,,,,,,,,,,,
#ENC1,ENC2,V,PHA,IND,CH,LMF,INF,INT,Extent,UT1,UT2,ANA,GRP,CG,LEG,PC,PRB_SN
40,30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,30,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,31,2.83,80,MBH,6,05H,9.23,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,31,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,32,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,33,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,33,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,33,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,34,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,34,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,34,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,35,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,35,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,35,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,36,2.51,76,MBH,6,01C,25.79,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,36,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,36,2.45,81,MBH,6,01C,28.95,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,36,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,37,,,,,,,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,0
40,37,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,37,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,38,0.80,78,MBM,198,TSH,14.40,,BPHTEH,HR,,L7871,resolution,SG1BHCAL00021,H,720XP,0
40,38,2.60,88,MBH,6,TSH,14.44,,TECTEH,,,S4373,resolution,SG1BHCAL00006,H,720HS,0
40,38,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,38,0.53,114,NQH,3,02H,25.60,,TECTEH,,,B4260,resolution,SG1BHCAL00006,H,720HS,0
40,39,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,39,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,39,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,40,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,40,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,40,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,41,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,41,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,41,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,42,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,42,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,42,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,43,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,43,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,43,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,44,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,44,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,44,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,45,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,45,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
40,45,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,46,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00008,H,720HS,0
40,46,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
40,46,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,47,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00008,H,720HS,0
40,47,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
40,47,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
40,48,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,48,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,48,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,49,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,49,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,49,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,50,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
40,50,1.70,161,WAR,90,TSH,0.41,,BPHTEH,,PLPWAR,L7871,resolution,SG1BHCAL00024,H,720XP,0
40,50,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,51,1.16,122,WAR,18,TSH,0.31,,BPHTEH,,PLPWAR,L7871,resolution,SG1BHCAL00024,H,720XP,0
40,51,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
40,51,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,52,0.53,149,XPS,198,TSC,15.71,,BPCTEC,HR,,C9309,resolution,SG1BCCAL00007,C,720XP,0
40,52,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,52,0.31,129,NQH,3,TSC,16.07,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,52,0.50,102,NQH,3,AV4,12.77,,TECTEH,,,D3162,resolution,SG1BHCAL00007,H,720HS,0
40,53,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,53,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,53,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,54,3.02,187,DNT,1,02H,2.98,,TECTEH,HR,,L7871,resolution,SG1BHCAL00008,H,720HS,0
40,54,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,54,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,55,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,55,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,55,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
40,56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,56,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,57,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,57,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,58,3.04,187,DNT,1,06C,46.52,,TECTEH,HR,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,58,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,58,2.42,182,DNT,1,03H,28.69,,TECTEH,HR,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,59,1.76,147,INR,P3,TSH,-0.17,,TECTEH,,,L7871,resolution,SG1BHCAL00008,H,720HS,0
40,59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,60,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
40,60,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
40,61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,61,2.48,76,MBH,6,03H,46.41,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
40,62,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,63,0.28,109,DDH,5,AV4,34.43,,TECTEH,,,L7871,resolution,SG1BHCAL00008,H,720HS,0
40,63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,63,0.23,113,DDH,5,AV4,33.39,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
40,63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
40,63,0.32,143,DDH,5,06H,49.59,,TECTEH,,,B4260,resolution,SG1BHCAL00008,H,720HS,0
40,63,2.69,175,DDS,P1,07H,-0.24,,TECTEH,HR,,B4260,resolution,SG1BHCAL00008,H,720HS,0
40,64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
40,64,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
40,65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
40,65,0.32,148,DDH,5,04C,11.20,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,66,0.62,129,MBM,154,TSC,9.05,,BPCTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,0
40,66,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,67,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
40,67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
40,68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,68,3.73,175,DDH,P1,07H,-0.76,,TECTEH,,,W1424,resolution,SG1BHCAL00007,H,720HS,0
40,68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
40,68,0.93,158,DDH,P1,07H,0.10,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,68,0.49,136,NQH,3,06H,48.90,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
40,69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
40,69,2.33,177,DNT,P1,AV2,-0.02,,TECTEH,HR,,B4260,resolution,SG1BHCAL00008,H,720HS,0
40,69,2.47,177,DNT,P1,AV3,-0.05,,TECTEH,HR,,L7871,resolution,SG1BHCAL00008,H,720HS,0
40,69,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
40,70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
40,70,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
40,70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
41,27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,27,0.35,151,11,P2,AV3,-0.12,,TECTEH,,,L3362,secondary,SG1BHCAL00003,H,720HS,0
41,27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,27,0.39,158,12,P2,AV2,0.00,,TECTEH,,,L3362,secondary,SG1BHCAL00003,H,720HS,0
41,28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,28,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
41,29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,29,3.93,83,MBH,6,05H,31.72,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,0
41,30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,30,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,31,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,31,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
41,32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,32,,,,,,,,TECTEH,,,L3362,secondary,SG1BHCAL00005,H,720HS,0
41,32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,33,,,,,,,,TECTEH,,,B4260,resolution,SG1BHCAL00005,H,720HS,0
41,33,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,33,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,34,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,34,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,34,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,35,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,35,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,35,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,36,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,36,2.07,85,MBH,6,02C,35.38,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,36,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,37,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,37,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,37,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,38,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,38,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,38,0.54,121,INR,3,05C,27.62,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
41,39,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,39,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,39,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
41,40,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,40,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,40,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,41,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,41,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,41,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,42,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,42,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,42,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
41,43,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,43,2.90,179,DNT,1,04C,25.59,,TECTEH,HR,,D3162,resolution,SG1BHCAL00005,H,720HS,0
41,43,0.29,133,INR,5,02C,33.07,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
41,43,0.72,149,DDH,5,04C,25.59,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
41,43,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,44,2.77,90,MBH,6,01H,40.96,,TECTEH,,,S4373,resolution,SG1BHCAL00007,H,720HS,0
41,44,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,44,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,45,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
41,45,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
41,45,2.74,82,MBH,6,AV2,29.79,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,46,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,46,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00008,H,720HS,0
41,46,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,47,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
41,47,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
41,47,0.11,109,NQH,3,01C,9.02,,TECTEH,,,S4373,resolution,SG1BHCAL00008,H,720HS,0
41,47,0.34,49,10,P2,AV2,0.05,,TECTEH,,,L7871,resolution,SG1BHCAL00008,H,720HS,0
41,48,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,48,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,48,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
41,49,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
41,49,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
41,49,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,50,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
41,50,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,50,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
41,51,1.25,30,WAR,P154,TSH,0.05,,BPHTEH,,PLPWAR,L7871,resolution,SG1BHCAL00024,H,720XP,0
41,51,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
41,51,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
41,52,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
41,52,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,52,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,53,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,53,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,53,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
41,54,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,54,0.30,144,DSS,P1,07C,-0.54,,TECTEH,HR,,S4373,resolution,SG1BHCAL00008,H,720HS,0
41,54,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
41,55,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,55,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
41,55,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
41,56,2.42,93,MBH,6,04C,39.42,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
41,57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,57,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
41,57,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,58,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
41,58,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
41,59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,59,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
41,59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
41,60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
41,60,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,60,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,61,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
41,62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
41,62,0.20,131,DDH,5,02C,8.75,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
41,63,0.53,156,DDH,P1,07H,-0.54,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
41,63,0.30,147,DSS,P1,07C,-0.07,,TECTEH,HR,,D3162,resolution,SG1BHCAL00007,H,720HS,0
41,63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,63,1.49,170,DDH,P1,07H,0.44,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,64,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
41,65,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
41,65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
41,66,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00008,H,720HS,0
41,66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,66,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
41,67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
41,67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
41,67,0.01,176,DNT,P1,AV2,0.00,,TECTEH,HR,,G4841,resolution,SG1BHCAL00008,H,720HS,0
41,68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
41,68,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00007,H,720HS,0
41,68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
42,29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
42,29,0.10,105,DSS,P1,03C,0.65,,TECTEH,HR,,D3162,resolution,SG1BHCAL00005,H,720HS,0
42,29,0.56,90,16,P2,AV2,0.05,,TECTEH,,,S4373,resolution,SG1BHCAL00005,H,720HS,0
42,29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
42,30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
42,30,0.34,143,11,P2,AV3,-0.05,,TECTEH,,,L3362,secondary,SG1BHCAL00005,H,720HS,0
42,30,0.44,150,13,P2,AV2,0.00,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
42,30,0.25,112,NQH,3,01C,27.66,,TECTEH,,,D3162,resolution,SG1BHCAL00005,H,720HS,0
42,30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
42,31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
42,31,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
42,31,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
42,32,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,0
42,32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
42,32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
42,33,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,0
